x1 x2 y1 y2
2.3289975550845403 1.1991071368507877 1.7640523459676636 1.7640523459676636
-0.004170509975510606 0.8044849267099572 0.4001572083672232 0.4001572083672232
0.5975924845600191 1.3598834836514593 0.978737984105739 0.978737984105739
2.5317122116488613 1.9500741867540545 2.2408931992014574 2.2408931992014574
1.5156209686157196 2.2194950116842156 1.867557990149967 1.867557990149967
-0.3941915241816233 -1.5603642355711989 -0.9772778798764108 -0.9772778798764108
0.8260027232976652 1.0741741117535135 0.9500884175255891 0.9500884175255891
-0.3755936517299252 0.07287923513452943 -0.15135720829769783 -0.15135720829769783
0.47366375615055756 -0.6801014597376732 -0.10321885179355782 -0.10321885179355782
0.8547529393686997 -0.03355593549195496 0.4105985019383723 0.4105985019383723
0.7043112592888489 -0.41622411696709294 0.14404357116087796 0.14404357116087796
1.7260869044455907 1.1824601094803595 1.4542735069629746 1.4542735069629746
0.5026700196305827 1.0194054306634042 0.7610377251469932 0.7610377251469932
0.6946945024225385 -0.45134446943688167 0.12167501649282841 0.12167501649282841
0.36346222146001156 0.5242642440308398 0.4438632327454256 0.4438632327454256
0.5744112461131854 0.0929374086353483 0.3336743273742668 0.3336743273742668
1.7782546634897305 1.2099034828254818 1.4940790731576057 1.4940790731576057
-0.2516612916930511 -0.15865523583855062 -0.20515826376580082 -0.20515826376580082
0.49729151275472544 0.1288438905470773 0.3130677016509013 0.3130677016509013
-0.5774337378317668 -1.1307577407716827 -0.8540957393017246 -0.8540957393017246
-2.44006215648739 -2.6659174751807675 -2.5529898158340782 -2.5529898158340782
0.3237983582651023 0.9834388326156189 0.6536185954403605 0.6536185954403605
0.9539076511213225 0.774964746597689 0.8644361988595055 0.8644361988595055
-0.34424925140033286 -1.140080789412551 -0.7421650204064418 -0.7421650204064418
2.061384266068198 2.4781249819070172 2.269754623987607 2.269754623987607
-1.499256036697066 -1.4094753125004635 -1.4543656745987645 -1.4543656745987645
-0.08478754821504517 0.1763045828179373 0.04575851730144605 0.04575851730144605
0.367595268517969 -0.7419629685696362 -0.18718385002583354 -0.18718385002583354
1.7344676414621882 1.3310907872547268 1.532779214358457 1.532779214358457
1.5915973207726182 1.3471202190279519 1.4693587699002846 1.4693587699002846
-0.0760273966366786 0.38592224803051123 0.15494742569691627 0.15494742569691627
0.5399372769897187 0.21638776221462838 0.37816251960217345 0.37816251960217345
-1.0900855458273255 -0.6854859494329 -0.8877857476301125 -0.8877857476301125
-1.9712473007416216 -1.9903456357062324 -1.9807964682239265 -1.9807964682239265
-0.5386659728398169 -0.15715832581248831 -0.3479121493261525 -0.3479121493261525
0.35927895758792994 -0.04658101937996986 0.15634896910398002 0.15634896910398002
1.403267925712203 1.0573134357432385 1.2302906807277205 1.2302906807277205
1.1398902221110128 1.2648694754578098 1.202379848784411 1.202379848784411
-0.2685248036094587 -0.5061288312064458 -0.38732681740795216 -0.38732681740795216
-0.6302212031944873 0.025615702043816135 -0.3023027505753355 -0.3023027505753355
-1.4959302428787742 -0.601175687255411 -1.0485529650670924 -1.0485529650670924
-1.288200426799614 -1.5518354475583362 -1.420017937178975 -1.420017937178975
-1.656268142013254 -1.7562722392367713 -1.7062701906250122 -1.7062701906250122
2.1412848262994215 1.7602659641641578 1.9507753952317892 1.9507753952317892
0.20529125070752907 -1.224595614210836 -0.5096521817516534 -0.5096521817516534
-0.15473045551406223 -0.7214181477083106 -0.4380743016111863 -0.4380743016111863
-1.5266420276831738 -0.9789486924166786 -1.252795360049926 -1.252795360049926
1.112595242260666 0.4423854694031542 0.77749035583191 0.77749035583191
-2.008670070711408 -1.2191256244044952 -1.613897847557951 -1.613897847557951
-0.35121566165838136 -0.07426489876955603 -0.21274028021396865 -0.21274028021396865
-0.915939042791065 -0.8749940795962863 -0.8954665611936754 -0.8954665611936754
0.900905314354072 -0.12710031863554794 0.3869024978592619 0.3869024978592619
-0.734231584183405 -0.2873786909543411 -0.5108051375688729 -0.5108051375688729
-1.4285637457201164 -0.9327006225247079 -1.1806321841224119 -1.1806321841224119
-0.057717985666284555 0.0013535289889748219 -0.02818222833865486 -0.02818222833865486
0.22928838462178544 0.6273753564390498 0.42833187053041755 0.42833187053041755
0.40450799901511997 -0.2714735542487842 0.06651722238316785 0.06651722238316785
-0.021507554769245596 0.6264513502488084 0.30247189773978134 0.30247189773978134
-0.9785626894042943 -0.2900814979576329 -0.6343220936809634 -0.6343220936809634
-0.4940871794104683 -0.2313951525638079 -0.362741165987138 -0.362741165987138
-0.8218701829836426 -0.5230507125682595 -0.6724604477759508 -0.6724604477759508
0.21930645460455445 -0.938412777685637 -0.35955316154054123 -0.35955316154054123
-0.5283200399667258 -1.0979725241221823 -0.8131462820444538 -0.8131462820444538
-1.7000172299161196 -1.7525479747472341 -1.7262826023316764 -1.7262826023316764
-0.19020451339529756 0.5450567979028033 0.1774261422537528 0.1774261422537528
-0.14847204328779778 -0.6550898291287259 -0.4017809362082618 -0.4017809362082618
-1.9302629511829141 -1.330133742749175 -1.6301983469660442 -1.6301983469660442
-0.0006490735075092569 0.9262135845590576 0.46278225552577407 0.46278225552577407
-0.5508894266775517 -1.2637073020889327 -0.907298364383242 -0.907298364383242
0.14702817937359383 -0.04313738778131593 0.051945395796138945 0.051945395796138945
1.0053482093117825 0.4528329150432912 0.7290905621775366 0.7290905621775366
0.22460120664031702 0.03336461487450432 0.12898291075741064 0.12898291075741064
1.396449868114108 0.8823515009724934 1.1394006845433005 1.1394006845433005
-1.4301334983436966 -1.0395181423636086 -1.2348258203536524 -1.2348258203536524
0.09206878864220963 0.7126144937128884 0.40234164117754895 0.40234164117754895
-0.4803317354558251 -0.8892884464248013 -0.6848100909403131 -0.6848100909403131
-1.1118200484340341 -0.6297742499297294 -0.8707971491818816 -0.8707971491818816
-0.7857145980894756 -0.3719847314393553 -0.5788496647644154 -0.5788496647644154
-0.4482122831825756 -0.1748927810721697 -0.3115525321273726 -0.3115525321273726
0.061409089937262455 0.05092159452222842 0.056165342229745424 0.056165342229745424
-1.2713480141594016 -1.0589516674073114 -1.1651498407833563 -1.1651498407833563
0.48834109892878147 1.3133118749795927 0.9008264869541869 0.9008264869541869
0.27257691888059266 0.658747960580327 0.46566243973045973 0.46566243973045973
-2.2032646319445517 -0.8692227406098958 -1.5362436862772235 -1.5362436862772235
1.675821629103756 1.3006827584874434 1.4882521937955993 1.4882521937955993
1.415271879348559 2.3765064727126073 1.8958891760305827 1.8958891760305827
0.8474645693311156 1.5100945729881858 1.1787795711596505 1.1787795711596505
-0.1642753120340586 -0.19557435959064323 -0.1799248358123509 -0.1799248358123509
-1.2926215204279365 -0.8488837225931485 -1.0707526215105423 -1.0707526215105423
1.5173561055531573 0.5915473483091159 1.0544517269311362 1.0544517269311362
-0.7910340198902142 -0.015319874056145044 -0.40317694697317946 -0.40317694697317946
1.3025603311871823 1.1423298095776726 1.2224450703824272 1.2224450703824272
0.19649013260861162 0.22005982354510897 0.20827497807686024 0.20827497807686024
0.6262109871613535 1.327067085806072 0.9766390364837125 0.9766390364837125
0.513349395333928 0.19938339901487578 0.3563663971744018 0.3563663971744018
0.6551092688252738 0.7580370675586225 0.706573168191948 0.706573168191948
0.24203718608492067 -0.2210371446432797 0.010500020720820482 0.010500020720820482
2.0329217400949546 1.5388192477167157 1.7858704939058347 1.7858704939058347
0.7758828774878268 -0.522058692080587 0.12691209270361986 0.12691209270361986
0.8029477482756192 0.0010309786137840948 0.40198936344470154 0.40198936344470154
