x1 x2 y1 y2
1.9523674156732895 1.5757372762620385 1.7640523459676636 1.7640523459676636
0.2653813022529786 0.534933114481468 0.4001572083672232 0.4001572083672232
0.8516894842571658 1.1057864839543126 0.978737984105739 0.978737984105739
2.337832870017259 2.143953528385657 2.2408931992014574 2.2408931992014574
1.7502456496385514 1.9848703306613835 1.867557990149967 1.867557990149967
-0.7829157613114818 -1.1716399984413404 -0.9772778798764108 -0.9772778798764108
0.9087265194496146 0.9914503156015642 0.9500884175255891 0.9500884175255891
-0.22610268944177367 -0.0766117271536221 -0.15135720829769786 -0.15135720829769786
0.08907535085448064 -0.2955130544415963 -0.10321885179355782 -0.10321885179355782
0.5586499810818147 0.2625470227949299 0.4105985019383722 0.4105985019383722
0.330799467203535 -0.04271232488177901 0.14404357116087796 0.14404357116087796
1.5448779727905135 1.3636690411354366 1.4542735069629746 1.4542735069629746
0.6749151566415231 0.8471602936524637 0.7610377251469933 0.7610377251469933
0.3126815118027318 -0.06933147881707497 0.1216750164928284 0.1216750164928284
0.41706289565028765 0.4706635698405637 0.44386323274542555 0.44386323274542555
0.41391996695390637 0.2534286877946273 0.3336743273742667 0.3336743273742667
1.588804269934981 1.3993538763802313 1.4940790731576057 1.4940790731576057
-0.22065927307488428 -0.18965725445671747 -0.20515826376580082 -0.20515826376580082
0.37447563868550937 0.25165976461629336 0.3130677016509013 0.3130677016509013
-0.7618750721450721 -0.9463164064583774 -0.8540957393017246 -0.8540957393017246
-2.5153472627185156 -2.5906323689496418 -2.5529898158340782 -2.5529898158340782
0.5436785163819411 0.7635586744987801 0.6536185954403605 0.6536185954403605
0.8942600162801113 0.8346123814389002 0.8644361988595055 0.8644361988595055
-0.6095264307377389 -0.874803610075145 -0.7421650204064418 -0.7421650204064418
2.200297838014471 2.339211409960744 2.269754623987607 2.269754623987607
-1.4693291286315318 -1.4394022205659978 -1.4543656745987645 -1.4543656745987645
0.002243162129282321 0.08927387247360982 0.04575851730144606 0.04575851730144606
-0.0022574771778993974 -0.3721102228737678 -0.18718385002583357 -0.18718385002583357
1.600008690059701 1.465549738657214 1.532779214358457 1.532779214358457
1.510104953524396 1.428612586276174 1.4693587699002846 1.4693587699002846
0.07795581825238465 0.23193903314144795 0.15494742569691627 0.15494742569691627
0.4320874387313553 0.3242376004729918 0.37816251960217345 0.37816251960217345
-0.9552190136958504 -0.8203524815643751 -0.8877857476301125 -0.8877857476301125
-1.977613412396492 -1.983979524051362 -1.9807964682239265 -1.9807964682239265
