x1 x2 p py pyy pyyy pyyyy
2.3289975550845403 1.1991071368507877 2.4947467524035454 0.0 1.0 2.0 3.0
-0.004170509975510606 0.8044849267099572 0.5659077511542837 0.0 1.0 2.0 3.0
0.5975924845600191 1.3598834836514593 1.384144531132039 0.0 1.0 2.0 3.0
2.5317122116488613 1.9500741867540545 3.1691015541403353 0.0 1.0 2.0 3.0
1.5156209686157196 2.2194950116842156 2.641125838188323 0.0 1.0 2.0 3.0
-0.3941915241816233 -1.5603642355711989 -1.3820796319284447 0.0 1.0 2.0 3.0
0.8260027232976652 1.0741741117535135 1.3436279255182801 0.0 1.0 2.0 3.0
-0.3755936517299252 0.07287923513452943 -0.2140514167375339 0.0 1.0 2.0 3.0
0.47366375615055756 -0.6801014597376732 -0.14597350009902793 0.0 1.0 2.0 3.0
0.8547529393686997 -0.03355593549195496 0.5806739701313216 0.0 1.0 2.0 3.0
0.7043112592888489 -0.41622411696709294 0.2037083719083676 0.0 1.0 2.0 3.0
1.7260869044455907 1.1824601094803595 2.0566533169469228 0.0 1.0 2.0 3.0
0.5026700196305827 1.0194054306634042 1.0762698723804458 0.0 1.0 2.0 3.0
0.6946945024225385 -0.45134446943688167 0.17207445852612796 0.0 1.0 2.0 3.0
0.36346222146001156 0.5242642440308398 0.6277174035873466 0.0 1.0 2.0 3.0
0.5744112461131854 0.0929374086353483 0.4718867591884083 0.0 1.0 2.0 3.0
1.7782546634897305 1.2099034828254818 2.11294688851731 0.0 1.0 2.0 3.0
-0.2516612916930511 -0.15865523583855062 -0.2901375990505123 0.0 1.0 2.0 3.0
0.49729151275472544 0.1288438905470773 0.4427445896156785 0.0 1.0 2.0 3.0
-0.5774337378317668 -1.1307577407716827 -1.2078737780855744 0.0 1.0 2.0 3.0
-2.44006215648739 -2.6659174751807675 -3.6104728221529436 0.0 1.0 2.0 3.0
0.3237983582651023 0.9834388326156189 0.9243562822910111 0.0 1.0 2.0 3.0
0.9539076511213225 0.774964746597689 1.2224973962333587 0.0 1.0 2.0 3.0
-0.34424925140033286 -1.140080789412551 -1.049579837377695 0.0 1.0 2.0 3.0
2.061384266068198 2.4781249819070172 3.209917772502319 0.0 1.0 2.0 3.0
-1.499256036697066 -1.4094753125004635 -2.0567836616674686 0.0 1.0 2.0 3.0
-0.08478754821504517 0.1763045828179373 0.06471231576178893 0.0 1.0 2.0 3.0
0.367595268517969 -0.7419629685696362 -0.26471793936374527 0.0 1.0 2.0 3.0
1.7344676414621882 1.3310907872547268 2.167677153069308 0.0 1.0 2.0 3.0
1.5915973207726182 1.3471202190279519 2.077987100384831 0.0 1.0 2.0 3.0
-0.0760273966366786 0.38592224803051123 0.21912875087537648 0.0 1.0 2.0 3.0
0.5399372769897187 0.21638776221462838 0.5348025640025752 0.0 1.0 2.0 3.0
-1.0900855458273255 -0.6854859494329 -1.2555186447800433 0.0 1.0 2.0 3.0
-1.9712473007416216 -1.9903456357062324 -2.8012692296630046 0.0 1.0 2.0 3.0
-0.5386659728398169 -0.15715832581248831 -0.4920220800914184 0.0 1.0 2.0 3.0
0.35927895758792994 -0.04658101937996986 0.22111083256990055 0.0 1.0 2.0 3.0
1.403267925712203 1.0573134357432385 1.7398937663463698 0.0 1.0 2.0 3.0
1.1398902221110128 1.2648694754578098 1.7004218892750256 0.0 1.0 2.0 3.0
-0.2685248036094587 -0.5061288312064458 -0.5477628382491334 0.0 1.0 2.0 3.0
-0.6302212031944873 0.025615702043816135 -0.4275206498063305 0.0 1.0 2.0 3.0
-1.4959302428787742 -0.601175687255411 -1.4828778240644045 0.0 1.0 2.0 3.0
-1.288200426799614 -1.5518354475583362 -2.008208625571572 0.0 1.0 2.0 3.0
-1.656268142013254 -1.7562722392367713 -2.4130304446548188 0.0 1.0 2.0 3.0
2.1412848262994215 1.7602659641641578 2.7588130210805315 0.0 1.0 2.0 3.0
0.20529125070752907 -1.224595614210836 -0.7207570275262261 0.0 1.0 2.0 3.0
-0.15473045551406223 -0.7214181477083106 -0.6195306186656616 0.0 1.0 2.0 3.0
-1.5266420276831738 -0.9789486924166786 -1.7717201890606902 0.0 1.0 2.0 3.0
